month,start_station_name,member_casual,count_of_users
2,Lincoln Ave & Peterson Ave,member,11
3,Lincoln Ave & Peterson Ave,member,11
3,Kilbourn Ave & Milwaukee Ave,member,11
3,Fairfield Ave & 44th St,member,11
3,Central Park Blvd & 5th Ave,member,11
4,Cottage Grove Ave & 47th St,member,11
4,Maplewood Ave & Peterson Ave,member,11
4,Conservatory Dr & Lake St,member,11
4,Ridge Blvd & Howard St,member,11
5,Conservatory Dr & Lake St,member,11
5,Vernon Ave & 79th St,member,11
5,Dorchester Ave & 63rd St,member,11
5,Public Rack - Racine Ave & 109th Pl,member,11
5,Washtenaw Ave & Ogden Ave,member,11
5,Western Ave & Lunt Ave,member,11
5,Public Rack - Hamlin Ave & Grand Ave,member,11
6,California Ave & 21st St,member,11
6,N Clark St & W Elm St,member,11
6,Archer (Damen) Ave & 37th St,member,11
6,Public Rack - Hamlin Ave & Montrose Ave,member,11
6,Phillips Ave & 79th St,member,11
6,Public Rack - Milwaukee Ave & Diversey Ave,member,11
6,Wolcott Ave & Fargo Ave,member,11
6,State St & 33rd St,member,11
6,Public Rack - Harold Washington Park,member,11
6,Public Rack - Washtenaw Ave & Superior St,member,11
7,Kildare Ave & Montrose Ave,member,11
7,Cottage Grove Ave & 43rd St,member,11
7,Public Rack - Hamlin Ave & Fullerton Ave,member,11
7,Maplewood Ave & Peterson Ave,member,11
7,Public Rack - Kostner Ave & Diversey Ave,member,11
7,Lockwood Ave & Wrightwood Ave,member,11
7,Princeton Ave & Garfield Blvd,member,11
1,Washtenaw Ave & Peterson Ave,member,11
2,Hamlin Ave & 62nd Pl,member,11
3,Stony Island Ave & 63rd St,member,11
3,Loomis St & 89th St,member,11
3,Marshfield Ave & 44th St,member,11
3,Public Rack - Lawndale Ave & Diversey Ave,member,11
3,Shields Ave & 43rd St,member,11
4,63rd St Beach,member,11
4,State St & 95th St,member,11
6,Public Rack - Midway Orange Line,member,11
6,Public Rack - Pulaski Rd & Armitage Ave,member,11
6,Kilbourn & Roscoe,member,11
2,Central St & Girard Ave,member,11
7,Wentworth Ave & 63rd St,member,11
3,Homan Ave & 65th St,member,11
1,Halsted St & 47th Pl,member,10
1,Jeffery Blvd & 67th St,member,10
1,Virginia Ave & Catalpa Ave,member,10
1,Hoyne Ave & 47th St,member,10
1,Public Rack - Hoyne Ave & 110th Pl,member,10
1,Princeton Ave & 47th St,member,10
1,MLK Jr Dr & 47th St,member,10
1,DuSable Museum,member,10
1,Damen Ave & Coulter St,member,10
1,Public Rack - Loomis St & 87th St,member,10
2,Cottage Grove Ave & Oakwood Blvd,member,10
2,Public Rack - Avers Ave & Irving Park Rd,member,10
2,Pulaski Rd & Eddy St (Temp),member,10
2,Evans Ave & 75th St,member,10
2,Lincoln Ave & Balmoral Ave,member,10
3,Public Rack - Pulaski Rd & 44th St,member,10
3,Washtenaw Ave & Polk St,member,10
3,Stony Island Ave & 67th St,member,10
3,Sacramento Blvd & Franklin Blvd,member,10
3,Hamlin Ave & 62nd Pl,member,10
4,Campbell Ave & Irving Park Rd,member,10
3,Public Rack - Washtenaw Ave & Superior St,member,10
4,Halsted St & 47th Pl,member,10
4,Ridge Blvd & Touhy Ave,member,10
4,Kedzie Ave & 48th Pl,member,10
4,Sacramento Blvd & Addison St,member,10
4,2112 W Peterson Ave,member,10
4,Racine Ave & Garfield Blvd,member,10
4,Michigan Ave & 71st St,member,10
4,Pulaski Rd & Eddy St (Temp),member,10
4,Central Park Ave & Ogden Ave,member,10
5,Dorchester Ave & 49th St,member,10
5,Lockwood Ave & Wrightwood Ave,member,10
5,Public Rack - Lawndale Ave & Diversey Ave,member,10
6,Kilpatrick Ave & Parker Ave,member,10
6,Whipple/Irving Park,member,10
6,Dorchester Ave & 49th St,member,10
6,Stony Island Ave & 71st St,member,10
6,Drake Ave & Montrose Ave,member,10
6,Maplewood Ave & Peterson Ave,member,10
6,Public Rack - Spaulding Ave & North Ave,member,10
6,Francisco Ave & 47th St,member,10
6,Public Rack - Cumberland & Catherine,member,10
6,Kildare Ave & Montrose Ave,member,10
6,Cicero Ave & Grace St,member,10
6,Greenwood Ave & 47th St,member,10
7,Western Ave & 28th St,member,10
7,Public Rack - Kedzie Ave & Argyle St,member,10
7,Public Rack - Milwaukee Ave & Higgins Ave,member,10
7,Wolcott Ave & Fargo Ave,member,10
7,Narragansett & Wrightwood,member,10
7,California Ave & 23rd Pl,member,10
7,DuSable Museum,member,10
7,Cottage Grove Ave & 67th St,member,10
7,Francisco Ave & 47th St,member,10
1,Stony Island Ave & 64th St,member,10
1,Central Ave & Roscoe St,member,10
1,Kedzie Ave & 21st St,member,10
1,Central St Metra,member,10
1,Long & Irving Park,member,10
2,Kilbourn Ave & Milwaukee Ave,member,10
3,N Clark St & W Elm St,member,10
3,Kedzie Ave & 57th St,member,10
4,Stony Island Ave & 75th St,member,10
4,Western Ave & 111th St,member,10
6,Kenosha & Wellington,member,10
5,Damen Ave & Wabansia Ave,member,10
1,Kilbourn Ave & Irving Park Rd,member,10
2,Public Rack - Cicero Ave & Wrightwood Ave,member,10
3,Laramie Ave & Madison St,member,10
6,Clark St & Columbia Ave,member,10
1,Ashland Ave & 50th St,member,9
1,Public Rack - Fairfield Ave & 63rd St,member,9
1,Western Ave & 28th St,member,9
1,Mozart St & Jackson Blvd,member,9
2,Narragansett & Wrightwood,member,9
2,Central Ave & Lake St,member,9
2,Ridge Blvd & Howard St,member,9
2,Vernon Ave & 75th St,member,9
2,Pulaski Rd & Lake St,member,9
2,Archer (Damen) Ave & 37th St,member,9
2,Fairfield Ave & Roosevelt Rd,member,9
3,Dodge Ave & Mulford St,member,9
3,Torrence Ave & 106th St,member,9
2,Central Park Ave & Ogden Ave,member,9
3,Public Rack - Spaulding Ave & North Ave,member,9
2,Stony Island Ave & 90th St,member,9
3,Kedzie Ave & 21st St,member,9
3,Kilbourn & Roscoe,member,9
3,Hoyne Ave & 34th St,member,9
4,Hastings LWS,member,9
4,Public Rack - Woodlawn Ave & 63rd St N,member,9
4,Sawyer Ave & Irving Park Rd,member,9
4,Austin Blvd & Lake St,member,9
4,Western Blvd & 48th Pl,member,9
4,Calumet Ave & 51st St,member,9
5,Racine Ave & 13th St,member,9
5,Halsted St & 96th St,member,9
5,Narragansett & Irving Park,member,9
5,Public Rack - Milwaukee Ave & Haussen Ct,member,9
5,Maryland Ave & 104th St,member,9
5,St. Louis Ave & Balmoral Ave,member,9
6,Dodge Ave & Main St,member,9
6,Ping Tom Park (East),member,9
6,State St & 29th St,member,9
6,Public Rack - Cicero Ave & Wrightwood Ave,member,9
6,Public Rack - Avers & Lawrence,member,9
6,Kenton Ave & Madison St,member,9
6,Western Ave & Lake St,member,9
6,Damen Ave & 51st St,member,9
7,Archer (Damen) Ave & 37th St,member,9
7,Public Rack - Woodlawn Ave & 63rd St N,member,9
7,Central Park Ave & Ogden Ave,member,9
7,Dodge Ave & Main St,member,9
7,63rd St Beach,member,9
7,Public Rack - Hyde Park Blvd & 53rd St,member,9
7,Dodge Ave & Mulford St,member,9
7,Public Rack - Western Blvd & 49th St,member,9
7,Kedzie Ave & 48th Pl,member,9
7,Fairfield Ave & 44th St,member,9
7,Western Ave & Lake St,member,9
1,Kedzie Ave & 57th St,member,9
2,Public Rack - Washtenaw Ave & Devon Ave,member,9
2,Marshfield Ave & 44th St,member,9
3,Mulligan Ave & Wellington Ave,member,9
3,Artesian Ave & 55th St,member,9
3,Halsted St & 111th St,member,9
5,Public Rack - Milwaukee Ave & Diversey Ave,member,9
5,Hoyne Ave & 34th St,member,9
6,Malcolm X College,member,9
6,Loomis St & Archer Ave,member,9
6,Public Rack - Lawndale Ave & Diversey Ave,member,9
7,Greenwood Ave & 97th St,member,9
7,Public Rack - Western Ave & Devon Ave,member,9
7,Western Blvd & 48th Pl,member,9
7,Public Rack - Monticello Ave & Belmont Ave,member,9
1,Pulaski Rd & Eddy St (Temp),member,9
2,Public Rack - Lowell Ave & Elston Ave,member,9
3,Long Ave & Belmont Ave,member,9
6,Long Ave & Belden Ave,member,9
7,Kedzie Ave & 21st St,member,9
1,Public Rack - Washtenaw Ave & Devon Ave,member,8
1,Public Rack - Hamlin Ave & Fullerton Ave,member,8
1,Sacramento Blvd & Addison St,member,8
1,Mulligan Ave & Wellington Ave,member,8
1,Elston Ave & Henderson St,member,8
1,Albany Ave & 26th St,member,8
1,Millard Ave & 26th St,member,8
1,Milwaukee Ave & Cuyler Ave,member,8
1,Francisco Ave & Bloomingdale Ave,member,8
2,MLK Jr Dr & 47th St,member,8
2,Public Rack - Lafayette Ave & 95th St,member,8
2,Rockwell St & Cermak Rd,member,8
2,Public Rack - Western Ave & Devon Ave,member,8
3,Central Park Ave & 24th St,member,8
3,Ashland Ave & Pershing Rd,member,8
3,Francisco Ave & Bloomingdale Ave,member,8
2,Public Rack - Loomis St & 87th St,member,8
3,Public Rack - Kedzie Ave & Argyle St,member,8
3,Halsted St & 69th St,member,8
4,Halsted St & 111th St,member,8
4,Public Rack - Kostner Ave & Armitage Ave,member,8
4,Cottage Grove Ave & 43rd St,member,8
4,Bosworth Ave & Howard St,member,8
4,California Ave & 23rd Pl,member,8
4,Kilbourn & Roscoe,member,8
5,Public Rack - Champlain Ave & 65th St,member,8
5,Public Rack - Hoyne Ave & 110th Pl,member,8
5,Kildare Ave & Montrose Ave,member,8
5,Public Rack - Spaulding Ave & Evergreen Ave,member,8
5,Public Rack - Woodlawn Ave & 63rd St N,member,8
5,California Ave & Winona St,member,8
5,Francisco Ave & Bloomingdale Ave,member,8
6,Halsted St & 37th St,member,8
6,Komensky Ave & 31st St,member,8
6,Wells St & 19th St,member,8
7,Public Rack - Lawndale Ave & Diversey Ave,member,8
7,Central Ave & Lake St,member,8
7,Virginia Ave & Catalpa Ave,member,8
7,Princeton Ave & 47th St,member,8
7,Austin Blvd & Lake St,member,8
7,Lincolnwood Dr & Central St,member,8
1,Central Park Ave & 24th St,member,8
1,Public Rack - Western Ave & Devon Ave,member,8
1,Public Rack - Woodlawn Ave & 63rd St N,member,8
1,Narragansett & Irving Park,member,8
1,Long Ave & Belmont Ave,member,8
3,Public Rack - Monticello Ave & Belmont Ave,member,8
3,Austin Blvd & Lake St,member,8
3,Public Rack - Cicero Ave & Wrightwood Ave,member,8
3,Kostner Ave & Adams St,member,8
3,State St & 54th St,member,8
3,California Ave & 23rd Pl,member,8
4,Dodge Ave & Mulford St,member,8
4,Sacramento Blvd & Franklin Blvd,member,8
5,Kedzie Ave & 21st St,member,8
5,Lincolnwood Dr & Central St,member,8
6,Dorchester Ave & 63rd St,member,8
6,Washtenaw Ave & Peterson Ave,member,8
6,California Ave & 26th St,member,8
7,Ashland Ave & 50th St,member,8
1,W Washington Blvd & N Peoria St,member,8
3,Springfield Ave & 47th St,member,8
4,Kildare Ave & 47th St,member,8
4,Ashland Ave & Pershing Rd,member,8
5,Narragansett & Wrightwood,member,8
6,Long Ave & North Ave,member,8
6,Budlong Woods Library,member,8
1,Jeffery Blvd & 76th St,member,8
4,Ashland Ave & McDowell Ave,member,8
6,Public Rack - Hamlin Ave & Fullerton Ave,member,8
1,Stony Island Ave & 71st St,member,7
1,Greenwood Ave & 97th St,member,7
1,Halsted St & 111th St,member,7
1,Stony Island Ave & 75th St,member,7
1,Public Rack - Milwaukee Ave & Diversey Ave,member,7
1,Narragansett Ave & School St,member,7
1,Evans Ave & 75th St,member,7
1,Pulaski Rd & 51st St,member,7
2,Evanston Civic Center,member,7
2,Public Rack - Lawndale Ave & Diversey Ave,member,7
2,Halsted St & 37th St,member,7
2,Halsted St & 47th Pl,member,7
2,Public Rack - Spaulding Ave & North Ave,member,7
3,S Wentworth Ave & W 111th St,member,7
3,Wabash Ave & 87th St,member,7
3,Vernon Ave & 75th St,member,7
3,Campbell Ave & 51st St,member,7
3,Stony Island Ave & 82nd St,member,7
3,Sacramento Blvd & Polk St,member,7
3,Phillips Ave & 79th St,member,7
3,California Ave & 26th St,member,7
3,Halsted St & 51st St,member,7
3,Ashland Ave & 63rd St,member,7
4,Public Rack - Pulaski Rd & 44th St,member,7
4,Western Ave & 24th St,member,7
4,Princeton Ave & Garfield Blvd,member,7
4,Washtenaw Ave & Polk St,member,7
4,State St & 54th St,member,7
4,Public Rack - Milwaukee Ave & Haussen Ct,member,7
5,Oakley Ave & Touhy Ave,member,7
5,Jeffery Blvd & 67th St,member,7
5,Dodge Ave & Mulford St,member,7
5,Virginia Ave & Catalpa Ave,member,7
5,Francisco Ave & 47th St,member,7
5,Public Rack - Milwaukee Ave & Higgins Ave,member,7
5,Public Rack - Hyde Park Blvd & 53rd St,member,7
5,Central Ave & Roscoe St,member,7
5,Hoyne Ave & 47th St,member,7
5,Public Rack - Spaulding Ave & North Ave,member,7
5,Clark St & Jarvis Ave,member,7
6,Kedzie Ave & 21st St,member,7
6,Sacramento Blvd & Franklin Blvd,member,7
6,Lamon Ave & Armitage Ave,member,7
6,Valli Produce - Evanston Plaza,member,7
6,Dodge Ave & Mulford St,member,7
6,Public Rack - Western Blvd & 49th St,member,7
6,Oakley Ave & Touhy Ave,member,7
6,Public Rack - Rockwell & Division,member,7
6,Ashland Ave & 50th St,member,7
6,Lockwood Ave & Wrightwood Ave,member,7
6,Hoyne Ave & 34th St,member,7
6,Harlem & Irving Park,member,7
7,Lamon Ave & Belmont Ave,member,7
7,Central Ave & Roscoe St,member,7
7,Pulaski Rd & 21st St,member,7
7,State St & 79th St,member,7
7,Public Rack - Spaulding Ave & North Ave,member,7
7,Public Rack - Hyde Park Blvd & 55th St,member,7
7,Perry Ave & 69th St,member,7
1,Kedzie Ave & Harrison St,member,7
1,Wolcott Ave & Fargo Ave,member,7
1,Kilbourn Ave & Milwaukee Ave,member,7
1,Cottage Grove Ave & Oakwood Blvd,member,7
1,Central Ave & Parker Ave,member,7
1,Public Rack - Lowell Ave & Elston Ave,member,7
1,Commercial Ave & 83rd St,member,7
2,Dodge Ave & Main St,member,7
2,Kedzie Ave & 48th Pl,member,7
2,Austin Blvd & Madison St,member,7
3,Richmond St & Lincoln Ave,member,7
3,Wentworth Ave & 63rd St,member,7
4,California Ave & 21st St,member,7
4,Fairfield Ave & 44th St,member,7
4,State St & 79th St,member,7
4,Hoyne Ave & 34th St,member,7
4,Central Ave & Chicago Ave,member,7
4,Narragansett & Irving Park,member,7
5,Cottage Grove Ave & 67th St,member,7
5,Central Park & Augusta Blvd,member,7
5,Union Ave & Root St,member,7
5,Public Rack - Kedzie Ave & Argyle St,member,7
6,Public Rack - Spaulding Ave & Evergreen Ave,member,7
6,Kedzie Ave & Bryn Mawr Ave,member,7
6,Lamon Ave & Belmont Ave,member,7
6,Public Rack - Kedzie Ave & Argyle St,member,7
6,Glenwood Ave & Touhy Ave,member,7
7,Public Rack - N Narragansett Ave & Grand Ave,member,7
7,Kilbourn Ave & Irving Park Rd,member,7
7,Public Rack - Forest Glen & Peterson,member,7
7,Public Rack - Nagle Ave & Belmont Ave,member,7
7,Union Ave & Root St,member,7
7,State St & Pershing Rd,member,7
7,Washtenaw Ave & Ogden Ave,member,7
2,Kedzie Ave & George St,member,7
3,MLK Jr Dr & 56th St,member,7
3,Mozart St & Jackson Blvd,member,7
4,Jeffery Blvd & 67th St,member,7
5,Public Rack - Cicero Ave & Altgeld St,member,7
6,Warren Park East,member,7
7,Public Rack - Pulaski Rd & Armitage Ave,member,7
7,Chicago State University,member,7
2,Dorchester Ave & 63rd St,member,7
2,Sacramento Blvd & Addison St,member,7
3,Racine Ave & Garfield Blvd,member,7
4,Francisco Ave & Bloomingdale Ave,member,7
6,Sacramento Blvd & Addison St,member,7
1,Public Rack - Avers Ave & Irving Park Rd,member,6
1,Nordica & Medill,member,6
1,Princeton Ave & Garfield Blvd,member,6
1,Hamlin Ave & 62nd Pl,member,6
1,Albany Ave & Belmont Ave,member,6
1,Kedzie Ave & 24th St,member,6
1,Public Rack - Cicero Ave & Wrightwood Ave,member,6
1,Prospect Sq & 91st St,member,6
1,Artesian Ave & 55th St,member,6
2,Jeffery Blvd & 76th St,member,6
2,Sacramento Blvd & Fulton Ave,member,6
2,Kenton Ave & Madison St,member,6
2,Princeton Ave & Garfield Blvd,member,6
2,California Ave & 23rd Pl,member,6
2,Lamon Ave & Belmont Ave,member,6
2,Monticello Ave & Chicago Ave,member,6
2,Lincolnwood Dr & Central St,member,6
2,Kedzie Ave & 21st St,member,6
2,California Ave & 26th St,member,6
2,State St & 54th St,member,6
2,Kilpatrick Ave & Parker Ave,member,6
2,Pulaski Rd & Congress Pkwy,member,6
2,Ashland Ave & 50th St,member,6
2,Central Park Ave & 24th St,member,6
3,Summit Ave & 86th St,member,6
3,Kedzie Ave & Harrison St,member,6
2,Washtenaw Ave & Ogden Ave,member,6
3,MLK Jr Dr & 47th St,member,6
3,Vincennes Ave & 104th St,member,6
3,Lawler Ave & 50th St,member,6
3,Stony Island Ave & 90th St,member,6
3,Central Park Ave & Ohio St,member,6
3,Loomis Blvd & 84th St,member,6
3,Public Rack - Halsted St & 95th St - SE,member,6
4,Wentworth Ave & 63rd St,member,6
3,Walden Pkwy & 100th St,member,6
3,South Shore Dr & 74th St,member,6
4,Hegewisch Metra Station,member,6
4,Central Park Ave & 24th St,member,6
4,Steelworkers Park,member,6
4,South Shore Dr & 71st St,member,6
4,Shields Ave & 43rd St,member,6
4,Kostner Ave & 63rd St,member,6
4,Washtenaw Ave & Peterson Ave,member,6
4,Kenosha & Wellington,member,6
5,Austin Blvd & Madison St,member,6
5,Kedzie Ave & 45th St,member,6
5,Public Rack - Kedzie Ave & 58th St,member,6
5,Public Rack - Harold Washington Park,member,6
5,California Ave & 23rd Pl,member,6
5,2112 W Peterson Ave,member,6
5,Public Rack - Winchester Ave & 87th St,member,6
5,Public Rack - Fullerton Ave & Narragansett Ave,member,6
6,Ashland Ave & Pershing Rd,member,6
6,Fairfield Ave & 44th St,member,6
6,Public Rack - Cicero Ave & Altgeld St,member,6
6,Wentworth Ave & 35th St,member,6
6,Conservatory Dr & Lake St,member,6
6,Elizabeth St & 92nd St,member,6
6,Princeton Ave & Garfield Blvd,member,6
6,Ashland Ave & McDowell Ave,member,6
6,Halsted St & 63rd St,member,6
6,Sacramento Blvd & Fulton Ave,member,6
6,Elmwood Ave & Austin St,member,6
7,Kildare Ave & 26th St,member,6
7,Public Rack - Keystone Ave & North Ave,member,6
7,Public Rack - Spaulding Ave & Evergreen Ave,member,6
7,Dorchester Ave & 63rd St,member,6
7,Stony Island Ave & 75th St,member,6
7,Public Rack - Christiana Ave & Belmont Ave,member,6
7,Conservatory Dr & Lake St,member,6
7,2112 W Peterson Ave,member,6
7,Long Ave & Belden Ave,member,6
7,Pulaski Rd & Eddy St,member,6
7,Steelworkers Park,member,6
7,MLK Jr Dr & 63rd St,member,6
1,Western Ave & Lake St,member,6
1,Dodge Ave & Mulford St,member,6
2,Phillips Ave & 79th St,member,6
2,Stony Island Ave & 75th St,member,6
2,Richmond St & Lincoln Ave,member,6
2,Cottage Grove Ave & 67th St,member,6
3,Halsted St & 47th Pl,member,6
3,Kilpatrick Ave & Grand Ave,member,6
2,Roscoe & Harlem,member,6
3,Public Rack - McCormick Blvd & Devon Ave,member,6
3,Cicero Ave & Lake St,member,6
3,Pulaski Rd & Congress Pkwy,member,6
3,Sayre & Diversey,member,6
3,Public Rack - Hyde Park Blvd & 55th St,member,6
3,Martin Luther King Dr & 111th St,member,6
4,Cottage Grove Ave & 83rd St,member,6
4,Narragansett Ave & School St,member,6
4,State St & Pershing Rd,member,6
4,Public Rack - Racine Ave & 109th Pl,member,6
4,Public Rack - Nagle Ave & Belmont Ave,member,6
5,Lamon Ave & Armitage Ave,member,6
5,Cicero Ave & Quincy St,member,6
5,Sayre & Diversey,member,6
5,Public Rack - Pulaski Rd & Armitage Ave,member,6
5,Lamon Ave & Belmont Ave,member,6
5,Wolcott Ave & Fargo Ave,member,6
5,Elizabeth St & 92nd St,member,6
6,MLK Jr Dr & 56th St,member,6
6,Clinton St & Polk St,member,6
6,Indiana Ave & 31st St,member,6
6,Public Rack - Western Ave & Devon Ave,member,6
7,Laramie Ave & Madison St,member,6
6,Perry Ave & 69th St,member,6
7,Prairie Ave & 43rd St,member,6
7,Lamon Ave & Armitage Ave,member,6
7,Washtenaw Ave & Polk St,member,6
7,Central Ave & Parker Ave,member,6
7,Harlem & Irving Park,member,6
7,Public Rack - Fullerton Ave & Narragansett Ave,member,6
1,Kedzie Ave & Roosevelt Rd,member,6
2,Public Rack - State ST & 42nd St,member,6
2,Halsted St & 96th St,member,6
3,Kildare Ave & 47th St,member,6
3,Public Rack - Milwaukee Ave & School St,member,6
4,N Southport Ave & W Newport Ave,member,6
4,Public Rack - Avers Ave & Irving Park Rd,member,6
5,Prairie Ave & 43rd St,member,6
6,Commercial Ave & 83rd St,member,6
1,Prairie Ave & 43rd St,member,6
2,Public Rack - Milwaukee Ave & Diversey Ave,member,6
2,Western Ave & Lake St,member,6
4,Public Rack - Rockwell Ave & Touhy Ave ,member,6
7,Public Rack - Harold Washington Park,member,6
7,Public Rack - Cumberland & Catherine,member,6
1,Archer (Damen) Ave & 37th St,member,6
2,Eberhart Ave & 61st St,member,6
4,Cottage Grove Ave & 67th St,member,6
4,Parkside Ave & Armitage Ave,member,6
7,Western Ave & 111th St,member,6
7,South Shore Dr & 74th St,member,6
1,Elizabeth St & 92nd St,member,5
1,Cottage Grove Ave & 83rd St,member,5
1,Wentworth Ave & 63rd St,member,5
